2026-06-29 11:59:45 [INFO] Navigating to: https://books.toscrape.com/index.html
2026-06-29 11:59:46 [INFO] Collected 73 unique links
2026-06-29 11:59:48 [INFO] URL https://books.toscrape.com/catalogue/category/books/music_14/index.html returned status 200
2026-06-29 11:59:50 [INFO] URL https://books.toscrape.com/catalogue/a-light-in-the-attic_1000/index.html returned status 200
2026-06-29 11:59:52 [INFO] URL https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html returned status 200
2026-06-29 11:59:54 [INFO] URL https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html returned status 200
2026-06-29 11:59:56 [INFO] URL https://books.toscrape.com/catalogue/category/books/biography_36/index.html returned status 200
2026-06-29 11:59:57 [INFO] URL https://books.toscrape.com/catalogue/category/books/academic_40/index.html returned status 200
2026-06-29 11:59:59 [INFO] URL https://books.toscrape.com/catalogue/category/books/novels_46/index.html returned status 200
2026-06-29 12:00:01 [INFO] URL https://books.toscrape.com/catalogue/category/books/add-a-comment_18/index.html returned status 200
2026-06-29 12:00:03 [INFO] URL https://books.toscrape.com/catalogue/category/books/history_32/index.html returned status 200
2026-06-29 12:00:05 [INFO] URL https://books.toscrape.com/catalogue/shakespeares-sonnets_989/index.html returned status 200
2026-06-29 12:00:07 [INFO] URL https://books.toscrape.com/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html returned status 200
2026-06-29 12:00:09 [INFO] URL https://books.toscrape.com/catalogue/category/books/womens-fiction_9/index.html returned status 200
2026-06-29 12:00:11 [INFO] URL https://books.toscrape.com/catalogue/category/books/autobiography_27/index.html returned status 200
2026-06-29 12:00:13 [INFO] URL https://books.toscrape.com/catalogue/category/books/young-adult_21/index.html returned status 200
2026-06-29 12:00:14 [INFO] URL https://books.toscrape.com/catalogue/category/books/childrens_11/index.html returned status 200
2026-06-29 12:00:16 [INFO] URL https://books.toscrape.com/catalogue/category/books/sequential-art_5/index.html returned status 200
2026-06-29 12:00:18 [INFO] URL https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html returned status 200
2026-06-29 12:00:20 [INFO] URL https://books.toscrape.com/catalogue/category/books/self-help_41/index.html returned status 200
2026-06-29 12:00:22 [INFO] URL https://books.toscrape.com/catalogue/category/books/health_47/index.html returned status 200
2026-06-29 12:00:24 [INFO] URL https://books.toscrape.com/catalogue/the-black-maria_991/index.html returned status 200
2026-06-29 12:00:26 [INFO] URL https://books.toscrape.com/catalogue/category/books/default_15/index.html returned status 200
2026-06-29 12:00:27 [INFO] URL https://books.toscrape.com/catalogue/its-only-the-himalayas_981/index.html returned status 200
2026-06-29 12:00:29 [INFO] URL https://books.toscrape.com/catalogue/category/books/philosophy_7/index.html returned status 200
2026-06-29 12:00:31 [INFO] URL https://books.toscrape.com/catalogue/category/books/politics_48/index.html returned status 200
2026-06-29 12:00:33 [INFO] URL https://books.toscrape.com/catalogue/page-2.html returned status 200
2026-06-29 12:00:35 [INFO] URL https://books.toscrape.com/catalogue/category/books/romance_8/index.html returned status 200
2026-06-29 12:00:37 [INFO] URL https://books.toscrape.com/catalogue/category/books/poetry_23/index.html returned status 200
2026-06-29 12:00:39 [INFO] URL https://books.toscrape.com/catalogue/category/books/humor_30/index.html returned status 200
2026-06-29 12:00:41 [INFO] URL https://books.toscrape.com/catalogue/category/books_1/index.html returned status 200
2026-06-29 12:00:42 [INFO] URL https://books.toscrape.com/catalogue/category/books/paranormal_24/index.html returned status 200
2026-06-29 12:00:44 [INFO] URL https://books.toscrape.com/catalogue/category/books/cultural_49/index.html returned status 200
2026-06-29 12:00:46 [INFO] URL https://books.toscrape.com/catalogue/category/books/travel_2/index.html returned status 200
2026-06-29 12:00:48 [INFO] URL https://books.toscrape.com/catalogue/category/books/adult-fiction_29/index.html returned status 200
2026-06-29 12:00:50 [INFO] URL https://books.toscrape.com/catalogue/category/books/horror_31/index.html returned status 200
2026-06-29 12:00:52 [INFO] URL https://books.toscrape.com/catalogue/category/books/classics_6/index.html returned status 200
2026-06-29 12:00:54 [INFO] URL https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html returned status 200
